video_id,clip_id,text,label,mode
ZS1Nb0OWYNE,16_5936507937,This conference is important to raise the visibility and awareness of migrant businesses,1.0,test
ZS1Nb0OWYNE,22_6199546485,It is also about enabling local businesses to connect with other businesses both here and abroad,1.3333334,test
ZS1Nb0OWYNE,30_5419501134,First it was a “supercity”,0.6666667,test
ZS1Nb0OWYNE,35_0816326531,We have made it that way – and it’s a good thing,1.0,test
ZS1Nb0OWYNE,39_44285714285,"Almost half of the population in Auckland today are Maori, Asian and Pacific peoples and there are over 200 ethnicities represented here",0.0,test
ZS1Nb0OWYNE,50_1585034014,"Superdiversity brings with it enormous benefits such as greater innovation, productivity and investment",2.6666667,test
Zb7bdrjWyEY,36_548,And perservication as a result of climate change is going to cause big drastic problems for the future.,-2.3333333,test
ZcFzcd4ZoMg,329_36090702947905,"This next card is supposed to be the current that is coming into action, so the future that's happening soon",0.0,test
ZcFzcd4ZoMg,378_41941043085,It is the 8 of wands,1.0,test
ZcFzcd4ZoMg,337_93142857143005,"Loss, theft, privation, abandonment, although another reading suggests hope and bright pa- prospects",0.0,test
ZcFzcd4ZoMg,347_53959183675005,So this is either loss or it's hope,-0.33333334,test
ZcFzcd4ZoMg,351_26725623585,I am going to choose to believe that this card signifies hope,1.3333334,test
ZcFzcd4ZoMg,357_55795918365004,That is how I am going to think of the future,1.6666666,test
ZcFzcd4ZoMg,360_64095238095,I am leaving behind the bad past and moving into a hopeful future where I can work towards the wheel of fortune,1.0,test
ZcFzcd4ZoMg,371_5711111111,This is supposed to signify myself and my attitude towards,0.33333334,test
ZeH7gZw94k0,43_542,Wow It seems that we have Banana Can I have something to eat this banana with,1.6666666,test
ZsLrKF7_Oos,0_0,This meeting was particularly important to the grantees because it moved them in their evaluation thinking from making sure that they had a product or solution that was of good enough integrity to use with patients to thinking much more broadly about the evaluation: How was this going to impact the physician?,0.6666667,test
ZsLrKF7_Oos,16_061,How was it going to – the content and the use of ODLs – going to be detected in the individual care of a patient?,0.0,test
ZtocGyL3Tfc,5_239,"It is respect for others, it is fairness, it is the dignity of work, and it is a recognition that we all have to share in the benefits of development and growth.",0.0,test
ZtocGyL3Tfc,79_771,The ILO has highlighted that there is a link between social justice and a fair globalization; in fact we put together a Declaration on that issue.,1.0,test
ZtocGyL3Tfc,89_27449999999999,"The key question is that we have to move from a globalization that is unfair and unbalanced and unsustainable into something that actually people look at and say “hey, I’ve got a fair chance of being part of this”. That is not the situation today.",0.33333334,test
ZtocGyL3Tfc,105_413,The crisis has made it more difficult and that’s why the struggle for social justice  - because it is a struggle - is so fundamental and so key.,-0.33333334,test
ZtocGyL3Tfc,112_412,And there are many people in the world that understand and believe this and we have to get this into the economic system.,1.0,test
ZtocGyL3Tfc,116_877,The essence of addressing social justice from the perspective of young people is to acknowledge that we have a generational debt to the young people.,0.0,test
ZtocGyL3Tfc,135_154,So adults that define the policies have to ensure that we put in place the polices that permit the young people to enter into jobs.,1.0,test
ZtocGyL3Tfc,17_528,"Unfortunately that’s not the situation today, that’s why we have to fight for it.",-1.3333334,test
ZtocGyL3Tfc,147_975,"When you fight for change, when you fight for social justice, you also took another decision.",0.6666667,test
ZtocGyL3Tfc,164_088,"So it is not a question of being optimistic or pessimistic, it is just acknowledging that it is a difficult task and sometimes the current is less strong, sometimes the current is stronger but it will always be against the current.",0.6666667,test
ZtocGyL3Tfc,21_1995,"Social justice is a way of reacting to a crisis but also of organizing society and the essence of the whole thing is that it is an approach, it’s a system, it is the conviction that certain values have to be there.",0.33333334,test
ZtocGyL3Tfc,39_162,"Today it means recognition that one of the best ways to get to social justice is decent work, it is the dignity of work, the dignity of the human being, the stability of the family, the peace in the community that decent work gives you.",1.3333334,test
ZtocGyL3Tfc,54_354,I think that the essence of the way business has to approach social justice is to understand that it is also good for business.,0.6666667,test
ZtocGyL3Tfc,63_084,That productivity and competitiveness leads to a fair distribution of the fruits of labour and this is the essence of the ILO approach.,0.33333334,test
ZtocGyL3Tfc,72_38300000000001,That you have a fair chance at whatever wealth you contributed to creating and every successful enterprise knows that.,1.6666666,test
ZznoGQVwTtw,2_49569160998,BUT WE ARE STUCK HERE IN NEW MEXICO,-0.6666667,test
ZznoGQVwTtw,5_27551020408,"I WOULD LOOK TO ENERGY, CLEAN AND RENEWABLE ENERGY AS A SIGNIFICANT PART OF OUR FUTURE",1.3333334,test
ZznoGQVwTtw,12_09002267575,"I KNOW FROM MY BUSINESS BACKGROUND, LOW COST ELECTRICITY IS ONE OF THE KEY THINGS THAT MAKES INDUSTRY POSSIBLE",0.6666667,test
ZznoGQVwTtw,21_15941043085,NEW MEXICO HAS ALL OF THAT POTENTIAL,1.6666666,test
ZznoGQVwTtw,24_04285714285,I WOULD ALSO LOOK TO CONNECT THE ENTIRE COUNTRY,0.6666667,test
ZznoGQVwTtw,28_338095238100003,CONNECTIVITY TODAY IS A PREREQUISITE TO BEING ABLE TO DO BUSINESS,0.0,test
ZznoGQVwTtw,33_5811791383,"SO, BROADBAND, INTERNET SERVICE, THAT CONNECTIVITY LETS THE PEOPLE RIGHT HERE FIND OPPORTUNITIES, MOVE FORWARD",1.3333334,test
ZznoGQVwTtw,42_7054421769,WHEN WE ARE NOT CONNECTED WE ARE NOT GOING FORWARD AND BEING LEFT BEHIND,-1.6666666,test
_0efYOjQYRc,20_215,He is the co-founder of Rossen and Vettese Limited and the former Executive Director of Uniform Final Examination (UFE) courses at Toronto's York University.,0.33333334,test
_0efYOjQYRc,30_383,Chairman Glenn Ives said that Deloitte is very happy with the new appointment.,0.6666667,test
_1nvuNk7EFY,79_7811791383,An alarming report found that in 2010 the stock was only about 20 percent of its fully rebuilt size and that fishing rates have been almost five times the overfishing level.,-0.33333334,test
_1nvuNk7EFY,91_225170068,Next up - Anderson Seafoods has joined and the Aquarium of the Pacific’s Seafood for the Future Program.,0.33333334,test
_1nvuNk7EFY,97_7503401361,"The program will help Andersons advance its' commitments with respect to seafood sustainability, educate existing suppliers and find new suppliers with similar positions on seafood sustainability.",0.6666667,test
_1nvuNk7EFY,110_900453515,Mainstream Canada’s Brent Island Salmon farm is the world’s first salmon farm to be certified by the Global Aquaculture Alliances’ Best Aquaculture Practices.,0.0,test
_1nvuNk7EFY,142_398866213,"-Also in the US, Halpern’s Purveyors of Steak and Seafood is the first Atlanta-based distributor to earn MSC certification.",0.0,test
_1nvuNk7EFY,153_06462585,"-In Japan, the Hokkaido Chum Salmon net fishery has initiated assessment against the MSC standard.",0.0,test
_1nvuNk7EFY,159_759410431,-Also in Asia – an independent adjudicator has upheld MSC certification of the Parties to the Nauru Agreement purse seine skipjack fishery.,0.33333334,test
_1nvuNk7EFY,171_213378685,"-And in Europe, all Norwegian North East Arctic Cod and Haddock fisheries have been MSC certified.",-0.33333334,test
_1nvuNk7EFY,179_005668934,"-And finally, if Russian Pollock fisheries in the Sea of Okhotsk and the Bering Sea obtain certification, it will mean that approximately will be able to bear the MSC eco-label.",0.0,test
_1nvuNk7EFY,188_184807256,Russian Salmon fisheries in Sakhalin and Kamchatka and Cod and Haddock fisheries in Russian waters of the Barents Sea are also working towards certification.,-0.33333334,test
_1nvuNk7EFY,36_8786848073,"Marks &amp; Spencer came out on top with a score of 84 percent, followed by Sainsbury and Waitrose.",0.0,test
_1nvuNk7EFY,42_7353741497,No other supermarkets received scores that merited an award.,1.6666666,test
_1nvuNk7EFY,60_6247165533,"ISSF members advocate for improved fishing methods, fund scientific advancement and take direct action to spur change with respect to seafood sustainability.",1.3333334,test
_OmWVs0-6UM,0_0,"As part of my ERASMUS, I spent the year in the Institute of Political Studies in Rennes, France.",0.0,test
_OmWVs0-6UM,15_606,Going through the situation with people of the same age meant that I felt more comfortable - I was at ease in dealing with living in such a different culture.,0.6666667,test
_OmWVs0-6UM,27_505000000000003,"In terms of the academic benefits, having to persevere to keep to their higher standards meant I was better prepared for my year back here at Aston.",1.3333334,test
_OmWVs0-6UM,42_595,I believe that my time in Rennes will continue to help me as I look for jobs in the Francophone world in the future as a valuable addition to my CV.,2.3333333,test
_WA0HtVEe8U,0_0,They are at one level but if you can do without them it's fine.,-0.33333334,test
_aJghSQmxD8,85_707,So you want to make sure as you're evaluating that everything in the speech makes sense and goes together.,0.6666667,test
_aJghSQmxD8,26_122,"If the topic is about how to take a cheap European vacation, do the main points and the sub points talk about how to take a cheap European vacation?",0.6666667,test
_aJghSQmxD8,41_139,"Staying in hostels, where to eat on the cheap, train travel that's less expensive -whatever it is, do those points match the speech and are they parallel?",0.33333334,test
_on_E-ZWy0I,0_081,Do you have student loans that are reporting past late payments on your credit report? Student Loans are the scariest kind of Debt,0.0,test
_on_E-ZWy0I,12_453,"You can't remove them through bankruptcy and if you don't pay them, they never fall off your credit report",0.0,test
_on_E-ZWy0I,98_928,"The way that it works is they will set you up on a payment plan, if you’re not already on one",0.33333334,test
_on_E-ZWy0I,105_9365,"After you make 9 on-time payments to the repayment plan, it will automatically remove all of the past derogatory reporting from those student loans that were included in the forgiveness program",0.0,test
_on_E-ZWy0I,124_24,"Now, what if you paid all of your student loans on time, but they’re still reporting late payments? Then, what you need to do is, reach out to us and we will give you a free credit audit and consultation",-1.0,test
_on_E-ZWy0I,138_57299999999998,"If you have student loans and you haven't even checked your credit in the last couple months, you could have late payments and not even know about it",-0.6666667,test
_on_E-ZWy0I,148_92399999999998,"You need to check your credit regularly! If your loan was in deferment but they're reporting late payment, that is a great reason to go in and file a dispute",0.0,test
_on_E-ZWy0I,161_934,"We can help you with that, so you don't make any mistakes, but you can also do it yourself",0.33333334,test
_on_E-ZWy0I,168_0755,There's other videos here on our channel that explain what the dispute process is and how you can do it for yourself,0.6666667,test
_on_E-ZWy0I,177_2595,So I hope this was helpful and I hope that you can get your student loan late payments removed from your credit report,2.0,test
_on_E-ZWy0I,185_5855,You need to make paying your student loans a priority,0.0,test
_on_E-ZWy0I,189_6315,"If you want to get an FHA loan, they're not going to allow you to get an FHA loan if you have past defaulted student loans",-0.6666667,test
_on_E-ZWy0I,21_778,My name is Jesse Rodriguez with CreditCEO and I look at Credit Reports every single day,0.6666667,test
_on_E-ZWy0I,199_3095,"They never go away, there's not a 7 or 10 year statute of limitations on student loans and you can't include them in bankruptcy",-1.3333334,test
_on_E-ZWy0I,209_1475,"Get out of your student loan debt, kick some serious butt and get motivated to make a change in your life",1.3333334,test
_on_E-ZWy0I,218_6955,"If you found this video to be helpful please like it, subscribe to our Channel and leave a comment",2.0,test
_on_E-ZWy0I,29_9595,"There is a huge problem that I see on hundreds, if not thousands of credit reports and it is student loans reporting past late payments when they were supposed to be in deferment",0.0,test
_on_E-ZWy0I,45_1695,Today I'm going to show you how you can correct student loans that are reporting past late payments on your Credit,1.0,test
_on_E-ZWy0I,53_86,Everyone gets in a bind with their student loans for a different reason,-0.33333334,test
_on_E-ZWy0I,58_25,There's not always going to be one solution what works for each person,-0.33333334,test
_on_E-ZWy0I,62_84,"Even if the late payments weren’t because you were in deferment, there is still an option for you without having to pay some company a bunch of money to fix it",0.0,test
_on_E-ZWy0I,75_9,Option 1 is the student loan late payment forgiveness program,0.33333334,test
_on_E-ZWy0I,81_88149999999999,"If you have past due lates on your credit from your student loan company, I want you to call the lender and ask them about the student loan late payment forgiveness program",0.0,test
_q7DM8WkzAQ,122_982,"Have them practice it, refine it, work it out so that it feels comfortable, it sounds good, and it's easy to listen to.",1.0,test
_q7DM8WkzAQ,137_12,"Choose your points carefully that will capture your listener's interest, develop the points, and make sure it's very easy to listen to and gives your listener a call to action.",0.33333334,test
_q7DM8WkzAQ,12_503,"Believe it or not, people don't really want to listen to a long speech most of the time.",-0.6666667,test
_q7DM8WkzAQ,17_393,And so you really have to do your best to capture the listener's interest in the beginning of the speech by connecting to an issue that's going to be of interest to them and of importance to them.,0.6666667,test
_q7DM8WkzAQ,29_8395,"Now, the development of your speech is going to be a lot like developing an essay.",0.33333334,test
_q7DM8WkzAQ,70_232,"Jokes can be good, but they can also be very bad if they're not targeted directly, so, be really careful about how you use humor in your speech because it can actually end up doing more harm than good.",-1.0,test
a4PHWxILDp0,0_0,Deadpan is a form of comic delivery in which humor is presented without a change in emotion or body language.,0.0,test
a4PHWxILDp0,118_054,Failure to include the context or to identify the contradiction results in the listener finding the dry humor unfunny.,0.0,test
a4PHWxILDp0,125_338,"However, the term ""deadpan"" itself actually only refers to the method of delivery.",0.0,test
a4PHWxILDp0,154_62,Jon Benjamin Styles within deadpan Deadpan can vary in subtlety.,-0.33333334,test
a4PHWxILDp0,166_214,It may also take the role of mirror to characters who are unaware of their folly.,0.0,test
a4PHWxILDp0,170_056,Some of this can be seen with the characters Britney and Kevin in Daria.,0.0,test
a4PHWxILDp0,175_5435,More subtle deadpan can test the observational limits of the audience and even play off the audience's awareness.,0.0,test
a4PHWxILDp0,184_243,See also Blank expression Dark humor Minimisation Throwaway line Daria References,0.0,test
a4PHWxILDp0,18_779,"This delivery is also called dry humor or dry wit, when the intent, but not the presentation, is humorous, blunt, oblique, sarcastic, laconic, or apparently unintentional.",-0.6666667,test
a4PHWxILDp0,66_72,"The usage of deadpan as a verb is recorded at least as far back as 1942. Examples Many popular American sitcoms use deadpan expressions to deliver dry humor, most notably Curb Your Enthusiasm, Arrested Development, The Office, Red vs.",0.0,test
a4PHWxILDp0,86_744,"Some good current examples are the characters April Ludgate from the TV show Parks and Recreation played by Aubrey Plaza, or Bob Newhart as Arthur Jeffries in The Big Bang Theory.",0.6666667,test
a4PHWxILDp0,98_454,Another example is the often philosophical comedy of Steven Wright.,0.33333334,test
a4PHWxILDp0,102_609,"Dry humor is often confused with highbrow or egghead humor, because the humor in dry humor does not exist in the words, their delivery, or both.",0.0,test
a4PHWxILDp0,111_7785,"Instead, the listener must look for humor in the contradiction between words, delivery and context.",0.0,test
a8UMRrUjavI,43_922675737,HE DID RECOGNIZE IN THE FIRST PART OF HIS COMMENTS THAT NORTH KOREA IS A FAMILY BUSINESS,-0.6666667,test
a8UMRrUjavI,9_819047619,THESE THINGS COULD HAVE MATERIAL CONSEQUENCES AS WE FOUND OUT WHEN THE MEXICAN PESO AND CANADIAN DOLLAR BOTH FELL,-0.33333334,test
a8UMRrUjavI,16_475056689349998,THE PRESIDENT HAS TO BE CAREFUL NOT TO BE RASH IN THE WAY HE ANNOUNCES THINGS,0.0,test
a8UMRrUjavI,32_9963718821,THAT HAS CONSEQUENCES FOR AMERICA'S ALLIES,-1.3333334,test
a8UMRrUjavI,37_1380952381,"TO KATTY'S POINT, I DON'T NECESSARILY DISAGREE WITH DONE ANY",-0.33333334,test
a8UMRrUjavI,41_4482993197,I WASN'T TRYING TO BE TOO CRITICAL OF HIM,-0.6666667,test
aa0J1AXSseY,0_81,"Hi Everyone, I'm Kathy Graf",0.33333334,test
aa0J1AXSseY,4_098662131521,I want to welcome you to digital storytelling,1.0,test
aa0J1AXSseY,6_592993197276,I'm here on the Appalachian Trail today which is a great place for a digital story,2.0,test
aa0J1AXSseY,10_988004535151,"I look forward to working with you this semester as you write your scripts, create your stories, edit your stories, and publish your stories",2.3333333,test
aa0J1AXSseY,19_453764172371,"So, I'm very accessible",1.0,test
aa0J1AXSseY,21_259659863971,"Feel free to email me, call me, or text me anytime you need help or support",1.0,test
aa0J1AXSseY,26_233356009071,"So let's have a great semester, and I look forward to seeing your stories",2.0,test
absh1hsZeF0,40_19,Now that means that shares have now fallen out of buy range after clearing a 79.26 entry point last month.,-0.6666667,test
absh1hsZeF0,51_514,"meanwhile Macy's is up around 1% continuing a five session win streak which is sort of an interesting juxtaposition for both department stores and off-price retailers, since off-pricers have generally been seen as outperformers in the retail space, while department stores have generally been struggling.",1.0,test
absh1hsZeF0,69_769,"So after the close, we've got a couple of others for you, we've got teen retailer Urban Outfitters and lighting guys Cree, so keep an eye on this space.",0.0,test
absh1hsZeF0,79_522,We'll hav an after-hours update for you when those earnings roll out.,1.0,test
absh1hsZeF0,83_1485,"And of course, click in the link of the description of this video for more, and we'll have more live updates and a stock market video (wrap-up) at the end of the day today.",0.6666667,test
ahG9c_uaf8s,0_0,Because our majors have a variety of career goals in mind we offer them a variety of internship experiences based on their specific needs and their specific goals.,0.0,test
ahG9c_uaf8s,11_087,"I'm also co-director of the center for civic engagement which has a long history of active participation by sociologists here, and as co-director I arrange internships with community-based organizations working on social justice, deepening democracy and promoting sustainability in the area.",0.33333334,test
ahG9c_uaf8s,53_709,You get not only a lot of experience but an idea whether of that is the right career path for you.,0.33333334,test
ahG9c_uaf8s,59_3875,Sociology majors and minors can take these interships for sociology elective credit and get to practice sociology in the community while making a difference in the process.,1.3333334,test
an_GzG40hcE,0_0,"Hi, my name is Chloe, video marketer for Red Wagon Marketing.",0.6666667,test
an_GzG40hcE,64_704,"If you want to step up the quality of your production, we have useful videos in our VLOG.",1.6666666,test
an_GzG40hcE,74_552,"No editing, No hassel, No fuss, just videos to help grow your business, and remember we provide discount pricing for annual plans.",2.0,test
an_GzG40hcE,7_943,"You are one form away form away from making video marketing easy, affordable and productive.",1.6666666,test
an_GzG40hcE,35_84,"Does the thought planning, creating and editing videos sound difficult and time-consuming?",0.33333334,test
b86B3hP8ARM,65_143,"Using annuity bonds, those are known for short, as a strategy.",0.0,test
b86B3hP8ARM,41_966,"Traders and bond dealers have gotten together with mutual fund companies, and actually bundled up various offers for various municipalities, with high specialties.",0.33333334,test
b92iw0OAnI4,5_758,"Many Americans do not have a household budget, so as a result, they're ending up seeing less a month left and less money at the end of the month.",-0.33333334,test
b92iw0OAnI4,30_143,"Make those your main items as opposed to your income, and then make sure that there's enough of income to take care of those essential items.",0.0,test
b92iw0OAnI4,63_667,"Make sure you have an effective line item schedule that you stick with, but don't be so critical on yourself that you can't allow some fun every now and then because it's very important to do that.",1.3333334,test
bCBMKwafZKY,36_997,"And so I wanna start us trending upwards again, so that we can have more women in office.",0.6666667,test
bNQOeiAotbk,0_52,"Recently we had a great event thanks to the former National Society of Hispanic MBAs, which is now Prospanica",2.3333333,test
bNQOeiAotbk,6_847,And the event was called Career Accelerator,0.33333334,test
bNQOeiAotbk,80_8435,It's important that you are practicing your stories because we are going to have a great opportunity here in Houston,1.6666666,test
bNQOeiAotbk,10_9125,It was an opportunity for current MBA and graduate students to practice their interview and their resume skills,0.33333334,test
bNQOeiAotbk,20_6855,"A question that was asked a lot before, during, and after the event was: How to prepare for an interview? And there are several things that you have to do to be ready for an interview, but one important thing is to practice your stories",0.33333334,test
bNQOeiAotbk,35_167500000000004,And one thing I tell people to help them understand what practicing their stories means is that they have to think of themselves as comedians,1.0,test
bNQOeiAotbk,45_679,"Comedians practice their material all the time, not because they are fake just because they want their audience to have the time of their life",1.0,test
bNQOeiAotbk,53_371,"That's exactly what you have to think of when you are going to an interview but instead of telling jokes you are telling your professional stories, you are telling the stories of the challenges you've faced in your professional career and you're gonna tell them the steps you took to overcome those challenges",0.6666667,test
bNQOeiAotbk,71_096,So always be thinking STAR method,0.33333334,test
bNQOeiAotbk,73_226,"Situation, Task, Action, Result",0.0,test
bNQOeiAotbk,75_62049999999999,So that your stories can be efficient and effective in communicating what you wanna communicate,0.0,test
bWmrrWQOVCM,80_01,"So be fair for both parties, you know make sure that you're not going to overwork your nanny and make sure that it's enough duties for her and it's not some outlandish thing like you know, washing your car or something like that.",0.33333334,test
bWmrrWQOVCM,105_382,"So make sure that you write down your expectations, express them to the nanny and the you guys go extensively over the details and whatnot.",0.33333334,test
bWmrrWQOVCM,13_6,So my recommendation would be to do a contract with every nanny possible.,0.0,test
bdFCD-3BCRg,3_893,"Welcome everyone, my name is Steve Buswell and thank you for tuning into Axiory's newsletter",0.33333334,test
bdFCD-3BCRg,9_431,2012 is well underway and so are some of Axiory’s new products and services,1.0,test
bdFCD-3BCRg,63_428,", In general, Apex monitors all fund transfers and makes sure that the process is transparent and ensures that clientele and brokerage funds always remain completely separate",0.6666667,test
bdFCD-3BCRg,72_9365,Here at Axiory we believe that this is an important concept and have decided to cooperate with them so you can be completely confident in the security of your deposits,0.6666667,test
bdFCD-3BCRg,82_076,A brand new mobile platform is available for download on our website,1.0,test
bdFCD-3BCRg,86_3665,"It’s much more user-friendly,reliable and generally responds altogether faster",0.33333334,test
bdFCD-3BCRg,90_911,And we have a new program for your smartphone browser called MobileTrader,0.6666667,test
bdFCD-3BCRg,95_3505,"Now you don't have to download anything at all, just login and enter your password and your ready to access your trading account, simple",1.0,test
bdFCD-3BCRg,103_456,Our live webinars are in the process of a makeover too,0.33333334,test
bdFCD-3BCRg,106_5655,We are currently changing the format from presentation style to an interactive question and answer session where Jeff and I welcome any questions from you,1.3333334,test
bdFCD-3BCRg,113_874,"They will be focusing on three main topics which are investors, traders and becoming a partner with Axiory",0.0,test
bdFCD-3BCRg,120_219,They will still be packed with information and cover some of the other products and services we offer,1.0,test
bdFCD-3BCRg,12_918,I would like to present to you some of the exciting features and products that we have recently introduced to make the quality of your trading experience even better,1.0,test
bdFCD-3BCRg,125_647,These could give your profits a real lift or just make trading easier,1.3333334,test
bdFCD-3BCRg,130_026,"As you can see this newsletter is subtitled, we have also included this in our daily broadcast to make things a little clearer",0.0,test
bdFCD-3BCRg,137_45,Also our talented design team have been working hard to update the graphics,1.0,test
bdFCD-3BCRg,141_6705,"This is broadcast Monday through Friday and gives you the day’s fundamental, technical news and a look at some of the other traders available for you to join here at Axiory",1.3333334,test
bdFCD-3BCRg,150_471,"We are constantly looking into new ideas and believe it’s important to explore different avenues of technology, this combined with Axiory’s quality support which are always happy to answer any questions from the topics we've covered",1.3333334,test
bdFCD-3BCRg,164_0895,If you have any feedback or ideas then please contact us as we would love to hear from you,0.6666667,test
bdFCD-3BCRg,21_044,"We start off with great news for all you fans of Apple products, MT4 for the mac is finally here",2.3333333,test
bdFCD-3BCRg,26_6865,This gives you exactly the same great features as found on the Windows MT4 platform,0.6666667,test
bdFCD-3BCRg,31_3115,"So if there was an EA or an indicator that you found particularly useful, you can look forward to the same quality functionality for the OSX",0.6666667,test
bdFCD-3BCRg,38_584,In our aim to make life a little easier we have recently introduced a new way for depositing funds to your Axiory account,1.6666666,test
bdFCD-3BCRg,45_1,Through Algocharge you can use either your Visa or Mastercard connected to your current banking account,0.6666667,test
bdFCD-3BCRg,50_458,This adds to the two other ways of depositing funds including bank transfer or liberty reserve,0.33333334,test
bdFCD-3BCRg,56_503,"We’ve also started to cooperate with a third party independent company, Apex Financial Outsourcing Services Ltd",1.0,test
bkX5FOX22Tw,0_27074829932,"or N+2 configurations, for example, where you can have redundancy built into the chassis",0.0,test
bkX5FOX22Tw,5_50884353741,That covers our new low-power range,0.0,test
bkX5FOX22Tw,8_29365079365,We also have a new item,0.33333334,test
bkX5FOX22Tw,26_8204081633,"The advantage of that for an operator of a network, or even an individual station, is that you can see where there is a fault or a problem developing",0.33333334,test
bkX5FOX22Tw,35_7562358277,"By monitoring the stream in various location along the path, you can see exactly where the faults occurred",-0.33333334,test
bkX5FOX22Tw,41_2387755102,"For instance, it could be the satellite uplink, downlink, or a fiber system, or it could be at the input to the transmitter",0.0,test
bkX5FOX22Tw,46_97573696145,The operator can actually see where the problem is occurring,0.0,test
bnzVR2ETQQ8,0_0,"someone coming from a stated non believing perspective treating what is too many people Sacred Scripture, you might get more friction and controversy there, too",-0.33333334,test
bnzVR2ETQQ8,37_037,"I think it's a real question some people have about using the sacred scriptures of particular faiths to create modern entertainment and there's ethics in that, there definitely are",-0.6666667,test
bnzVR2ETQQ8,49_8045,"I really look forward to discussing with my students their take on the ""Noah"" movie",1.3333334,test
bvycs3BXtx0,46_426,"More and more folks are using the social media outlets, both to find information, and frankly, to talk to other similarly situated individuals who've had the same disease, or the same problem with their child, or whose parents are similarly in a nursing home.",-1.3333334,test
bvycs3BXtx0,65_9975,"And I think those aspects of marketing are going to become much more important, again, in the wake of health care reform and what's going to happen with the influx of new folks and the influx of new products and services that will be covered, or frankly, not covered, because of changes in regulation.",0.0,test
c5VEvmutmVg,0_0,"MALE SPEAKER: Frank, Jerome is asking, how do you feel in orbit after several months? FRANK DE WINNE: Well as you can see, Jerome, I'm feeling just great",1.6666666,test
c5VEvmutmVg,8_413499999999999,Floating in orbit is just nice,1.0,test
c5VEvmutmVg,26_931,"We do a lot of scientific work, also a lot of maintenance",1.3333334,test
c5VEvmutmVg,29_994,So I'm having a good time here on orbit,2.0,test
c5VEvmutmVg,32_986,"MALE SPEAKER: Karina wants to know, how much time does the crew spend working outside the space station? FRANK DE WINNE: Well Karina, actually, the crew spends little time working outside the space station, because it's very dangerous",0.0,test
c5VEvmutmVg,44_4715,"If you go outside as well, you need to have one of those, a space suit",1.0,test
c5VEvmutmVg,49_0015,And it's very difficult to maintain the space suit,0.0,test
c5VEvmutmVg,51_226,It takes a lot of work,-0.33333334,test
c5VEvmutmVg,52_4985,But it's also very hard to work inside of them,0.0,test
c5VEvmutmVg,55_0975,"So therefore, we try to spend as least time as possible outside of the space station",0.6666667,test
c5VEvmutmVg,60_3205,"This is why we use a lot of robotics tasks, for example",1.0,test
c5VEvmutmVg,63_578500000000005,"It's what I did with the HDV and the experiments that we based outside of the Japanese module, Kibo",0.0,test
c5VEvmutmVg,10_888,You can very nicely stay always in equilibrium after a couple of months,1.0,test
c5VEvmutmVg,15_3475,"In the beginning, you're kind of going like all over the place",0.6666667,test
c5VEvmutmVg,17_982,"And now, it just seems so relaxing",2.0,test
c5VEvmutmVg,20_0815,So life is great here,1.3333334,test
c5VEvmutmVg,22_0025,The food is good,1.6666666,test
c5VEvmutmVg,22_975,The company is good,2.0,test
c5VEvmutmVg,23_948,I have a fantastic crew,2.3333333,test
c5VEvmutmVg,25_5345,"And also, the work is great",1.3333334,test
c5zxqITn3ZM,6_337,"One is a tool that we developed which is called Star Com EQ, which is emotional intelligence research.",0.33333334,test
c5zxqITn3ZM,24_566,And what the content in those channels is doing to solve emotional need states.,0.0,test
c5zxqITn3ZM,29_5655,And it’s actually become a wonderful tool in really understanding what is driving consumers channel selection.,1.3333334,test
c5zxqITn3ZM,35_402,"And it’s not always rational, it’s very much emotional at times.",0.6666667,test
c5zxqITn3ZM,38_824,"The other thing that we have done is we are putting in place global communities, it is called the mic at Star Com, and these are global listening communities that we have where we can at any point in time put out questions to these communities.",1.0,test
c5zxqITn3ZM,55_485,The next community we’re established is women and mom based.,0.6666667,test
c5zxqITn3ZM,58_634,"And we can ask them questions on a real time basis to let us understand kind of the pulse of, again, what are they thinking, what’s their view on culture today, what really motivates them, what intrigues them.",0.6666667,test
c9hE1ghElrM,0_0,"Epogen, the brand name form of epoetin alfa, is a prescription medication used to treat anemia due to the effects disease or other medications",0.0,test
c9hE1ghElrM,7_8295,"Epogen belongs to a group of drugs called erythropoiesis-stimulating agents, which help increase the amount of red blood cells in the body",0.0,test
c9hE1ghElrM,14_3545,This medication comes in injectable form to be given into a or just under the skin,0.0,test
c9hE1ghElrM,18_695,"Some of the common side effects of Epogen include nausea, vomiting, fever, and tiredness",-1.3333334,test
c9hE1ghElrM,23_2645,Always take this medication only as prescribed,0.0,test
cW-aX4dPVfk,0_1499999999999999,"Hey folks, this is the Cinematic Seth",0.33333334,test
cW-aX4dPVfk,3_004648526076,"Before I start this video, I would like to apologize because I haven't posted a video in weeks to several months",0.0,test
cW-aX4dPVfk,51_324829931971,"You know, kid's movies half the time don't work for me and half the time they do",0.0,test
cW-aX4dPVfk,55_201020408121,"So I was curious as to how they could pull it off and, surprisingly, they pull it off really well in this movie",0.33333334,test
cW-aX4dPVfk,65_238208616771,Of course I stayed until the end to look at some of the credits and the ironic thing is I saw that the writing credit was to Chris Weitz,1.3333334,test
cW-aX4dPVfk,74_851360544221,"Who is Chris Weitz, you may ask? He is one of the two brothers who directed the 1999 teen raunchy comedy film ""American Pie""",0.6666667,test
